影像号,reader,input_status,pipeline_status,structural_state,habitat_present,extractable,status,failure_class,failure_reason,R_high__original_firstorder_10Percentile,R_high__original_firstorder_90Percentile,R_high__original_firstorder_Energy,R_high__original_firstorder_Entropy,R_high__original_firstorder_InterquartileRange,R_high__original_firstorder_Kurtosis,R_high__original_firstorder_Maximum,R_high__original_firstorder_Mean,R_high__original_firstorder_MeanAbsoluteDeviation,R_high__original_firstorder_Median,R_high__original_firstorder_Minimum,R_high__original_firstorder_Range,R_high__original_firstorder_RobustMeanAbsoluteDeviation,R_high__original_firstorder_RootMeanSquared,R_high__original_firstorder_Skewness,R_high__original_firstorder_TotalEnergy,R_high__original_firstorder_Uniformity,R_high__original_firstorder_Variance,R_high__original_glcm_Autocorrelation,R_high__original_glcm_ClusterProminence,R_high__original_glcm_ClusterShade,R_high__original_glcm_ClusterTendency,R_high__original_glcm_Contrast,R_high__original_glcm_Correlation,R_high__original_glcm_DifferenceAverage,R_high__original_glcm_DifferenceEntropy,R_high__original_glcm_DifferenceVariance,R_high__original_glcm_Id,R_high__original_glcm_Idm,R_high__original_glcm_Idmn,R_high__original_glcm_Idn,R_high__original_glcm_Imc1,R_high__original_glcm_Imc2,R_high__original_glcm_InverseVariance,R_high__original_glcm_JointAverage,R_high__original_glcm_JointEnergy,R_high__original_glcm_JointEntropy,R_high__original_glcm_MCC,R_high__original_glcm_MaximumProbability,R_high__original_glcm_SumAverage,R_high__original_glcm_SumEntropy,R_high__original_glcm_SumSquares,R_high__original_gldm_DependenceEntropy,R_high__original_gldm_DependenceNonUniformity,R_high__original_gldm_DependenceNonUniformityNormalized,R_high__original_gldm_DependenceVariance,R_high__original_gldm_GrayLevelNonUniformity,R_high__original_gldm_GrayLevelVariance,R_high__original_gldm_HighGrayLevelEmphasis,R_high__original_gldm_LargeDependenceEmphasis,R_high__original_gldm_LargeDependenceHighGrayLevelEmphasis,R_high__original_gldm_LargeDependenceLowGrayLevelEmphasis,R_high__original_gldm_LowGrayLevelEmphasis,R_high__original_gldm_SmallDependenceEmphasis,R_high__original_gldm_SmallDependenceHighGrayLevelEmphasis,R_high__original_gldm_SmallDependenceLowGrayLevelEmphasis,R_high__original_glrlm_GrayLevelNonUniformity,R_high__original_glrlm_GrayLevelNonUniformityNormalized,R_high__original_glrlm_GrayLevelVariance,R_high__original_glrlm_HighGrayLevelRunEmphasis,R_high__original_glrlm_LongRunEmphasis,R_high__original_glrlm_LongRunHighGrayLevelEmphasis,R_high__original_glrlm_LongRunLowGrayLevelEmphasis,R_high__original_glrlm_LowGrayLevelRunEmphasis,R_high__original_glrlm_RunEntropy,R_high__original_glrlm_RunLengthNonUniformity,R_high__original_glrlm_RunLengthNonUniformityNormalized,R_high__original_glrlm_RunPercentage,R_high__original_glrlm_RunVariance,R_high__original_glrlm_ShortRunEmphasis,R_high__original_glrlm_ShortRunHighGrayLevelEmphasis,R_high__original_glrlm_ShortRunLowGrayLevelEmphasis,R_high__original_glszm_GrayLevelNonUniformity,R_high__original_glszm_GrayLevelNonUniformityNormalized,R_high__original_glszm_GrayLevelVariance,R_high__original_glszm_HighGrayLevelZoneEmphasis,R_high__original_glszm_LargeAreaEmphasis,R_high__original_glszm_LargeAreaHighGrayLevelEmphasis,R_high__original_glszm_LargeAreaLowGrayLevelEmphasis,R_high__original_glszm_LowGrayLevelZoneEmphasis,R_high__original_glszm_SizeZoneNonUniformity,R_high__original_glszm_SizeZoneNonUniformityNormalized,R_high__original_glszm_SmallAreaEmphasis,R_high__original_glszm_SmallAreaHighGrayLevelEmphasis,R_high__original_glszm_SmallAreaLowGrayLevelEmphasis,R_high__original_glszm_ZoneEntropy,R_high__original_glszm_ZonePercentage,R_high__original_glszm_ZoneVariance,R_high__original_ngtdm_Busyness,R_high__original_ngtdm_Coarseness,R_high__original_ngtdm_Complexity,R_high__original_ngtdm_Contrast,R_high__original_ngtdm_Strength,R_high__original_shape_Elongation,R_high__original_shape_Flatness,R_high__original_shape_LeastAxisLength,R_high__original_shape_MajorAxisLength,R_high__original_shape_Maximum2DDiameterColumn,R_high__original_shape_Maximum2DDiameterRow,R_high__original_shape_Maximum2DDiameterSlice,R_high__original_shape_Maximum3DDiameter,R_high__original_shape_MeshVolume,R_high__original_shape_MinorAxisLength,R_high__original_shape_Sphericity,R_high__original_shape_SurfaceArea,R_high__original_shape_SurfaceVolumeRatio,R_high__original_shape_VoxelVolume
IMG-F1FDCA2F9F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-94DF99FE42,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-0471D6CDD7,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-16B74920F6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-182FA24923,R2,available,success,single-H-low,0.0,0,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-84841D4C1F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3BC56FB663,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-CE5F36D2D1,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B1DBEB52F4,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.833039426803589,6.363249588012697,997112.168761138,4.4490274025574195,1.8681821823120117,2.8365600884828925,10.74460220336914,4.498936528767827,1.084638889450564,4.388523578643799,-0.02978656068444252,10.774388764053583,0.7723981567791257,4.695301829108011,0.40537587012898296,1994224.3375222755,0.052294980274313986,1.805429376543529,412.3150378618563,24397.383073503992,395.3365155510432,91.47340683654444,22.401223429503524,0.6060687441335414,3.5842635534666014,3.3493361068100787,9.334248835781239,0.3449911001156711,0.2558311653813685,0.9893875317728509,0.929711321101906,-0.08482927026486425,0.707182949175716,0.2610375621432103,19.875677974524606,0.0038484985771383064,8.480365872874746,0.6162191048373924,0.008054967127496501,39.7513559490492,5.263683689091181,28.46865756651198,7.192192579415718,7578.32503482279,0.167554556475332,3.471962910228746,2365.2496628269473,29.240094989845886,412.75173008468016,14.68259302659798,5850.336156006102,0.048006680837462366,0.003368117473632548,0.2512013219954575,105.09483296899846,0.0009338080919545147,2134.778807712324,0.051886152828459625,29.62200744161276,413.74707356588266,1.323264212564148,543.6630447900702,0.00443174840055911,0.0033793205236032978,4.935208030506813,34448.45084031665,0.8367340586888316,0.9096835420433114,0.1135031840216769,0.9318648882001137,386.234384818251,0.00315748255913855,566.4423845293271,0.04526469430472488,37.364037654205745,424.30318043790953,282.79119386287357,110149.2354163337,0.7956342316872685,0.003712605969238902,4323.752916733259,0.3455132584891529,0.6093348981594596,254.83075390412395,0.002408684308299885,6.955954546058142,0.27668089057905326,269.72823166198333,5.354456753413271,0.00021324656107038993,1647.7003270327334,0.08612727931428031,0.13576024890752747,0.8666424493331558,0.8060974727068757,49.26156657756882,61.11117854289811,70.0,74.33034373659251,68.60029154456998,75.55792479945434,90354.83333333336,52.96154145405301,0.4638607337580457,20992.497329426245,0.2323339721294331,90457.99999999999
IMG-825C59B3C8,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.5273313522338867,4.651900768280029,177467.91433848883,3.76187226707842,1.1573774814605713,2.8679222770439323,6.873132705688477,3.546980592606002,0.6665241798040663,3.483947277069092,1.0185270309448242,5.854605674743652,0.47504262317494844,3.641796190918403,0.32631140349585724,354935.8286769776,0.08480127643517486,0.6816081718641661,128.40026463642695,3287.9927941534906,76.23126007159317,33.83510377782921,9.196074627169477,0.5719610416496648,2.2918685466177835,2.7650664610217857,3.878334299533769,0.4318618709536595,0.35475598124253005,0.9849453413286351,0.9176297671833932,-0.08969862385975007,0.6840084432147026,0.3534434073508717,11.055977585916622,0.00971747381153678,7.145583349056128,0.593394485183746,0.019767281053089635,22.11195517183325,4.552942150989495,10.757794601249667,6.827832918897668,1740.7789402884687,0.1300933368424235,5.6230317545944315,1134.7258799790748,11.083549399604284,126.7541289888648,23.453628278902922,3023.958373813616,0.24968161987701637,0.012884560003211703,0.18169511883324535,22.608327941362287,0.0031503916618312367,981.8441661923977,0.08375595522244596,11.349583867227885,126.50646551662999,1.4806328463745377,188.2213883113181,0.01839368346075953,0.013156072945382114,4.385717002175884,9211.772319960644,0.7847375982279944,0.8760527268859981,0.17429148920400667,0.9067767345411688,114.51206652478633,0.012124219564627593,168.76223210675292,0.06824190542125068,17.135352138722958,123.81843914274161,1053.5410432672868,135385.80792559645,10.08167178208586,0.018968258808838637,841.923574605742,0.3404462493351161,0.604237205040102,75.01753679074982,0.01207142368881086,6.3031095887996225,0.1848142889171213,1024.2638857935005,5.2432350242201675,0.0006697989100256414,386.7266074368211,0.06221651637016818,0.14365627529829075,0.7297475364320346,0.5651359817411717,30.268573744512413,53.55980635183694,58.79625838435639,52.83937925449162,56.0802995712398,62.593929418115295,26484.333333333296,39.08513673702984,0.36189152713643835,11873.125894968482,0.44830752375499344,26761.999999999993
IMG-5A2D81D110,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-43B8CB3C00,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-84EC128C44,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-F279B634FE,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-51BE456A2B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-347471A6EE,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-752909BDF6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-31A6F1A42B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1252F541E2,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-14459C284D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E0E0FAFD6E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-BA54202DCF,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-6FB428CEA6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5D365168EC,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1D973558E3,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B43CAB599F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-ED52B7F24B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-0A000C0269,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-08E659F23A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1A71CBBE7D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-EDE71F65A0,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-2E8214BE2B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-90A2CAF22A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1AEFA3EFE6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-DA4569F340,R2,available,success,single-H-low,0.0,0,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-72D76DF319,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-49ADFFE3F2,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-F86458F022,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5499170604,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E9EDC2335C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-4D0EB0D8B3,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B0E51AD8F2,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9739F308BF,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E518F85E8B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-6DD5C1D207,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-FF9305570E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A94AF0E2B7,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-8BF8DD5DE4,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-16B3264BD9,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.3453432083129884,4.245535850524902,787.6128849345043,3.4422745649244257,0.8816907405853271,3.3824457143827096,5.302191257476807,3.147035214106242,0.6068281937493217,2.9156007766723633,1.3808939456939697,3.921297311782837,0.40045374407572354,3.2406025878623343,0.6402203799891639,1575.2257698690082,0.11324444444444445,0.5976744936353379,52.180640682846565,1087.5318117344975,57.406593280346286,13.124381431329718,13.948450569038803,0.019206905566769236,2.496325243384067,1.8271246915717256,6.064496650329853,0.45566197604871245,0.38535267386703276,0.961272150270076,0.886508660100729,-0.628734228413452,0.96285182628353,0.3360618266389184,7.189550767859592,0.1286559778591594,3.52395379280716,0.9159846622029245,0.16422768408062524,14.379101535719183,2.3416083954661717,6.76820800009213,4.355438777642301,36.25333333333333,0.4833777777777778,0.6997333333333333,8.493333333333334,9.828622222222222,75.54666666666667,3.1333333333333333,167.65333333333334,0.09240028239902248,0.03690391891535741,0.7115740740740741,62.994537037037034,0.029397030343742213,8.18326626641695,0.1114774971142636,9.95870037011903,76.26676853505622,1.0693534344219275,79.28753940000516,0.038937841617225424,0.03714853712061654,3.556088808631635,70.40833106175572,0.9588285458301583,0.9784615384615384,0.023694047336098263,0.9838826426155195,75.57140487864804,0.03672612938872965,5.385964912280702,0.09449061249615266,11.429978454909202,85.63157894736842,2.3684210526315788,145.19298245614036,0.07564322651040749,0.04037467594528215,42.824561403508774,0.7513080947983996,0.8735380116959064,80.10099902534112,0.03707236182419657,4.087557672842559,0.76,0.6371191135734071,0.14507658693483558,0.05972369732030197,261.38992331949066,0.21421239451303153,5.547648516604122,0.7133489851557558,0.5645897703279881,28.282512358210496,50.09391569702068,46.52956049652736,34.23448553724738,44.18144406874904,46.626172907499054,91.91666666666664,35.73444392494769,0.3487454529224865,282.42626431011456,3.0726338818870134,149.99999999999994
IMG-A3C8C2DD06,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9CAFFB700F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-34B5A93F0D,R2,available,success,dual-habitat,1.0,1,extractable,none,,2.4720638751983643,4.015335893630982,27512.885910189092,3.343775413157912,0.7737067937850952,4.877422962002592,7.038501262664795,3.2004500613446942,0.4834016159872294,3.134523868560791,0.8670386672019958,6.171462595462799,0.31971484015099033,3.263035652276854,0.6974200461488506,55025.77182037818,0.12142087770418582,0.4045210728685753,110.26871597208836,1153.3255836715434,40.716578564550254,16.016965982769225,7.924625084226909,0.331567805561051,2.1051341796729015,2.6508922824780177,3.436159160410519,0.450260969754899,0.3770677112287459,0.9888566128722485,0.9288514768490802,-0.06346031937804769,0.5652641010023339,0.3737960160263153,10.403822413584916,0.018117316160831363,6.362774959067821,0.5127577297895314,0.04390468963490584,20.807644827169835,3.9745983817939243,5.985397766749035,6.013230690144178,414.70820433436535,0.16049079115107018,4.148153317869433,313.7515479876161,6.57258752959388,113.90828173374614,15.510061919504643,1651.142801857585,0.166098660771279,0.011879283281717987,0.27758881016395265,34.58525636018602,0.003959130392189762,277.51532905264224,0.11814141798778223,6.868810243781217,114.6138873766125,1.33518197937273,150.32223638840534,0.015602439602648207,0.011992939528492848,3.836526653401852,1970.1715037321471,0.8365849497596843,0.9088175756132413,0.11833155136461052,0.9309421437460303,107.19801350422946,0.01124779969137797,71.65776699029126,0.08696330945423697,11.177831027900838,124.84344660194175,103.55097087378641,10713.554611650485,1.054060782991361,0.014051745963804537,313.3543689320388,0.3802844283155811,0.638063874165316,81.94032768090283,0.009846005564023173,5.672268899644123,0.3188854489164087,93.71696201338484,1.0827579895679715,0.002776463628864607,401.77299775132735,0.03525027675771094,0.8130889316944284,0.6439913143816203,0.4473591419490405,28.11309481812824,62.84233892180224,79.19595949289332,59.13543776789007,53.75872022286245,79.22120928135344,4780.91666666666,40.46992044106668,0.28101573920766454,4883.834394112041,1.0215267771059346,5167.999999999999
IMG-D1AF77C161,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9F1071F4E8,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
